Stratum	PSU	EDSU	Layer	Channel	Cruise	EffectiveLogDistance	DateTime	Longitude	Latitude
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:47:12.000Z	WaterColumn	7	2020821	0.1	2020-04-25T08:47:12Z	3.9905233	57.435295
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:47:48.000Z	WaterColumn		2020821	0.1	2020-04-25T08:47:48Z	3.9900467	57.433666
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:48:26.000Z	WaterColumn		2020821	0.1	2020-04-25T08:48:26Z	3.9895318	57.432056
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:49:04.000Z	WaterColumn		2020821	0.1	2020-04-25T08:49:04Z	3.9889617	57.430412
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:49:42.000Z	WaterColumn		2020821	0.1	2020-04-25T08:49:42Z	3.98842	57.428772
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:50:19.000Z	WaterColumn		2020821	0.1	2020-04-25T08:50:19Z	3.9879134	57.427162
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:50:57.000Z	WaterColumn		2020821	0.1	2020-04-25T08:50:57Z	3.9872983	57.425507
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:51:35.000Z	WaterColumn		2020821	0.1	2020-04-25T08:51:35Z	3.9866967	57.42392
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:52:13.000Z	WaterColumn		2020821	0.1	2020-04-25T08:52:13Z	3.9861183	57.422276
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:52:51.000Z	WaterColumn		2020821	0.1	2020-04-25T08:52:51Z	3.9854934	57.420635
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:53:29.000Z	WaterColumn		2020821	0.1	2020-04-25T08:53:29Z	3.98486	57.419006
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:54:07.000Z	WaterColumn		2020821	0.1	2020-04-25T08:54:07Z	3.9842267	57.417377
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:54:45.000Z	WaterColumn		2020821	0.1	2020-04-25T08:54:45Z	3.983625	57.415745
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:55:24.000Z	WaterColumn		2020821	0.1	2020-04-25T08:55:24Z	3.982995	57.414066
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:56:02.000Z	WaterColumn		2020821	0.1	2020-04-25T08:56:02Z	3.98239	57.412437
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:56:40.000Z	WaterColumn		2020821	0.1	2020-04-25T08:56:40Z	3.9817784	57.410805
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:57:18.000Z	WaterColumn		2020821	0.1	2020-04-25T08:57:18Z	3.9811916	57.40917
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:57:55.000Z	WaterColumn		2020821	0.1	2020-04-25T08:57:55Z	3.9806483	57.407562
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:58:33.000Z	WaterColumn		2020821	0.1	2020-04-25T08:58:33Z	3.9801033	57.40592
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:59:12.000Z	WaterColumn		2020821	0.1	2020-04-25T08:59:12Z	3.9795134	57.404278
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:59:49.000Z	WaterColumn		2020821	0.1	2020-04-25T08:59:49Z	3.97888	57.402588
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:00:27.000Z	WaterColumn		2020821	0.1	2020-04-25T09:00:27Z	3.9783084	57.40098
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:01:05.000Z	WaterColumn		2020821	0.1	2020-04-25T09:01:05Z	3.9777184	57.39933
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:01:42.000Z	WaterColumn	6	2020821	0.1	2020-04-25T09:01:42Z	3.9771216	57.39768
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:01:42.000Z	WaterColumn	7	2020821	0.1	2020-04-25T09:01:42Z	3.9771216	57.39768
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:02:21.000Z	WaterColumn		2020821	0.1	2020-04-25T09:02:21Z	3.9765334	57.39604
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:02:58.000Z	WaterColumn		2020821	0.1	2020-04-25T09:02:58Z	3.9759533	57.394436
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:03:36.000Z	WaterColumn		2020821	0.1	2020-04-25T09:03:36Z	3.9753234	57.392788
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:04:14.000Z	WaterColumn		2020821	0.1	2020-04-25T09:04:14Z	3.9746916	57.39114
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:04:51.000Z	WaterColumn		2020821	0.1	2020-04-25T09:04:51Z	3.9741783	57.38952
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:05:29.000Z	WaterColumn		2020821	0.1	2020-04-25T09:05:29Z	3.9738033	57.38784
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:06:06.000Z	WaterColumn		2020821	0.1	2020-04-25T09:06:06Z	3.9734182	57.38621
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:06:43.000Z	WaterColumn		2020821	0.1	2020-04-25T09:06:43Z	3.9730067	57.384583
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:07:21.000Z	WaterColumn		2020821	0.1	2020-04-25T09:07:21Z	3.972565	57.382893
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:07:59.000Z	WaterColumn		2020821	0.1	2020-04-25T09:07:59Z	3.9720917	57.381237
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:08:36.000Z	WaterColumn		2020821	0.1	2020-04-25T09:08:36Z	3.97171	57.379566
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:09:14.000Z	WaterColumn		2020821	0.1	2020-04-25T09:09:14Z	3.97129	57.377945
