Cruise,Header,CruiseSurvey,CruiseCountry,CruiseOrganisation,CruisePlatform,CruiseStartDate,CruiseEndDate,CruiseLocalID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cruise,Record,IESNS,NO,612,58KC,2021-04-30,2021-05-31,2021456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haul,Header,HaulGear,HaulNumber,HaulStationName,HaulStartTime,HaulDuration,HaulValidity,HaulStartLatitude,HaulStartLongitude,HaulStopLatitude,HaulStopLongitude,HaulStatisticalRectangle,HaulMinTrawlDepth,HaulMaxTrawlDepth,HaulBottomDepth,HaulDistance,HaulNetopening,HaulCodendMesh,HaulSweepLength,HaulGearExceptions,HaulDoorType,HaulWarpLength,HaulWarpDiameter,HaulWarpDensity,HaulDoorSurface,HaulDoorWeight,HaulDoorSpread,HaulWingSpread,HaulBuoyancy,HaulKiteArea,HaulGroundRopeWeight,HaulRigging,HaulTickler,HaulTowDirection,HaulSpeedGround,HaulSpeedWater,HaulWindDirection,HaulWindSpeed,HaulSwellDirection,HaulSwellHeight,HaulLogDistance,HaulStratum,CruiseLocalID,HaulHydrographicStationID
Biology,Record,PEL,22418,126439,1,,halfcm,235,kg,0.079,,,,,,,,,,,2021456,37,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,225,kg,0.073,,,,,,,,,,,2021456,38,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,305,kg,0.181,,,,,,,,,,,2021456,39,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.146,,,,,,,,,,,2021456,40,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,280,kg,0.15,,,,,,,,,,,2021456,41,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,380,kg,0.299,,,,,,,,,,,2021456,42,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,305,kg,0.162,,,,,,,,,,,2021456,43,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,240,kg,0.088,,,,,,,,,,,2021456,44,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,315,kg,0.185,,,,,,,,,,,2021456,45,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,260,kg,0.108,,,,,,,,,,,2021456,46,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,290,kg,0.154,,,,,,,,,,,2021456,47,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.152,,,,,,,,,,,2021456,48,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,265,kg,0.108,,,,,,,,,,,2021456,49,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,285,kg,0.124,,,,,,,,,,,2021456,50,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,310,kg,0.176,,,,,,,,,,,2021456,51,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,240,kg,0.078,,,,,,,,,,,2021456,52,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,285,kg,0.125,,,,,,,,,,,2021456,53,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,225,kg,0.06,,,,,,,,,,,2021456,54,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,265,kg,0.112,,,,,,,,,,,2021456,55,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,285,kg,0.133,,,,,,,,,,,2021456,56,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,315,kg,0.165,,,,,,,,,,,2021456,57,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,310,kg,0.186,,,,,,,,,,,2021456,58,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,280,kg,0.126,,,,,,,,,,,2021456,59,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,300,kg,0.168,,,,,,,,,,,2021456,60,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.16,,,,,,,,,,,2021456,61,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.169,,,,,,,,,,,2021456,62,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,265,kg,0.117,,,,,,,,,,,2021456,63,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.141,,,,,,,,,,,2021456,64,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,280,kg,0.132,,,,,,,,,,,2021456,65,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,245,kg,0.09,,,,,,,,,,,2021456,66,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,275,kg,0.102,,,,,,,,,,,2021456,67,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,305,kg,0.172,,,,,,,,,,,2021456,68,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,305,kg,0.174,,,,,,,,,,,2021456,69,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,265,kg,0.105,,,,,,,,,,,2021456,70,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,335,kg,0.223,,,,,,,,,,,2021456,71,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,310,kg,0.193,,,,,,,,,,,2021456,72,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,300,kg,0.166,,,,,,,,,,,2021456,73,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,255,kg,0.102,,,,,,,,,,,2021456,74,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,260,kg,0.1,,,,,,,,,,,2021456,75,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,270,kg,0.115,,,,,,,,,,,2021456,76,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,250,kg,0.094,,,,,,,,,,,2021456,77,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,245,kg,0.08,,,,,,,,,,,2021456,78,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,250,kg,0.096,,,,,,,,,,,2021456,79,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,325,kg,0.198,,,,,,,,,,,2021456,80,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,275,kg,0.111,,,,,,,,,,,2021456,81,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,260,kg,0.105,,,,,,,,,,,2021456,82,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,255,kg,0.099,,,,,,,,,,,2021456,83,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,235,kg,0.076,,,,,,,,,,,2021456,84,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,305,kg,0.169,,,,,,,,,,,2021456,85,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.177,,,,,,,,,,,2021456,86,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,280,kg,0.123,,,,,,,,,,,2021456,87,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.155,,,,,,,,,,,2021456,88,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,215,kg,0.055,,,,,,,,,,,2021456,89,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,240,kg,0.086,,,,,,,,,,,2021456,90,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,245,kg,0.09,,,,,,,,,,,2021456,91,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,295,kg,0.159,,,,,,,,,,,2021456,92,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,235,kg,0.074,,,,,,,,,,,2021456,93,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,250,kg,0.087,,,,,,,,,,,2021456,94,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,285,kg,0.151,,,,,,,,,,,2021456,95,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,280,kg,0.13,,,,,,,,,,,2021456,96,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,270,kg,0.117,,,,,,,,,,,2021456,97,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,260,kg,0.099,,,,,,,,,,,2021456,98,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,280,kg,0.133,,,,,,,,,,,2021456,99,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126439,1,,halfcm,285,kg,0.15,,,,,,,,,,,2021456,100,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,280,kg,,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,265,kg,,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,260,kg,,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,275,kg,,,,,,,,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,270,kg,,,,,,,,,,,,2021456,5,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,210,kg,,,,,,,,,,,,2021456,6,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,280,kg,,,,,,,,,,,,2021456,7,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,255,kg,,,,,,,,,,,,2021456,8,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,265,kg,,,,,,,,,,,,2021456,9,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,285,kg,,,,,,,,,,,,2021456,10,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,275,kg,,,,,,,,,,,,2021456,11,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,270,kg,,,,,,,,,,,,2021456,12,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,255,kg,,,,,,,,,,,,2021456,13,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,275,kg,,,,,,,,,,,,2021456,14,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,270,kg,,,,,,,,,,,,2021456,15,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,265,kg,,,,,,,,,,,,2021456,16,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126352,1,,halfcm,270,kg,,,,,,,,,,,,2021456,17,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,5,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,6,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,7,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,35,kg,,,,,,,,,,,,2021456,8,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,45,kg,,,,,,,,,,,,2021456,9,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,10,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,25,kg,,,,,,,,,,,,2021456,11,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,30,kg,,,,,,,,,,,,2021456,12,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,138036,1,,halfcm,40,kg,,,,,,,,,,,,2021456,13,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,55,kg,,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,45,kg,,,,,,,,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,35,kg,,,,,,,,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,55,kg,,,,,,,,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,60,kg,,,,,,,,,,,,2021456,5,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,55,kg,,,,,,,,,,,,2021456,6,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,50,kg,,,,,,,,,,,,2021456,7,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,55,kg,,,,,,,,,,,,2021456,8,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,50,kg,,,,,,,,,,,,2021456,9,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,40,kg,,,,,,,,,,,,2021456,10,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,60,kg,,,,,,,,,,,,2021456,11,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,50,kg,,,,,,,,,,,,2021456,12,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,45,kg,,,,,,,,,,,,2021456,13,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,65,kg,,,,,,,,,,,,2021456,14,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,50,kg,,,,,,,,,,,,2021456,15,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,55,kg,,,,,,,,,,,,2021456,16,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,55,kg,,,,,,,,,,,,2021456,17,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,60,kg,,,,,,,,,,,,2021456,18,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,55,kg,,,,,,,,,,,,2021456,19,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,45,kg,,,,,,,,,,,,2021456,20,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,50,kg,,,,,,,,,,,,2021456,21,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,65,kg,,,,,,,,,,,,2021456,22,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,40,kg,,,,,,,,,,,,2021456,23,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22418,126580,1,,halfcm,60,kg,,,,,,,,,,,,2021456,24,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,127186,1,,halfcm,475,kg,1.09,,,,,,,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.199,2,65,M6,5,,Scale,,,,,2021456,1,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,325,kg,0.243,1,65,M6,5,,Scale,,,,,2021456,2,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.179,1,65,M6,5,,Scale,,,,,2021456,3,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.242,2,65,M6,5,,Scale,,,,,2021456,4,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.171,2,65,M6,5,,Scale,,,,,2021456,5,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.175,2,65,M6,5,,Scale,,,,,2021456,6,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.189,1,65,M6,5,,Scale,,,,,2021456,7,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,325,kg,0.222,2,65,M6,5,,Scale,,,,,2021456,8,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,310,kg,0.224,2,64,M6,5,,Scale,,,,,2021456,9,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.205,1,65,M6,5,,Scale,,,,,2021456,10,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,290,kg,0.177,1,65,M6,5,,Scale,,,,,2021456,11,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,350,kg,0.296,2,65,M6,6,,Scale,,,,,2021456,12,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.194,2,65,M6,5,,Scale,,,,,2021456,13,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,305,kg,0.184,2,65,M6,5,,Scale,,,,,2021456,14,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.225,1,65,M6,5,,Scale,,,,,2021456,15,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.216,2,65,M6,5,,Scale,,,,,2021456,16,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.209,2,65,M6,5,,Scale,,,,,2021456,17,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.191,2,65,M6,5,,Scale,,,,,2021456,18,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,305,kg,0.186,2,65,M6,5,,Scale,,,,,2021456,19,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.177,2,65,M6,5,,Scale,,,,,2021456,20,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.212,1,65,M6,5,,Scale,,,,,2021456,21,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.227,2,65,M6,5,,Scale,,,,,2021456,22,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,325,kg,0.251,1,65,M6,6,,Scale,,,,,2021456,23,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.217,1,65,M6,5,,Scale,,,,,2021456,24,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,330,kg,0.244,2,65,M6,7,,Scale,,,,,2021456,25,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.192,1,65,M6,5,,Scale,,,,,2021456,26,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,305,kg,0.19,1,65,M6,5,,Scale,,,,,2021456,27,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.183,1,65,M6,6,,Scale,,,,,2021456,28,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,340,kg,0.257,2,65,M6,5,,Scale,,,,,2021456,29,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.228,1,65,M6,5,,Scale,,,,,2021456,30,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.204,,,,,,,,,,,2021456,31,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,335,kg,0.241,,,,,,,,,,,2021456,32,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.216,,,,,,,,,,,2021456,33,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.194,,,,,,,,,,,2021456,34,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.177,,,,,,,,,,,2021456,35,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,325,kg,0.248,,,,,,,,,,,2021456,36,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.165,,,,,,,,,,,2021456,37,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.181,,,,,,,,,,,2021456,38,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,340,kg,0.29,,,,,,,,,,,2021456,39,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,285,kg,0.175,,,,,,,,,,,2021456,40,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.207,,,,,,,,,,,2021456,41,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.226,,,,,,,,,,,2021456,42,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.182,,,,,,,,,,,2021456,43,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,340,kg,0.281,,,,,,,,,,,2021456,44,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,290,kg,0.185,,,,,,,,,,,2021456,45,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,305,kg,0.221,,,,,,,,,,,2021456,46,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,290,kg,0.177,,,,,,,,,,,2021456,47,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.207,,,,,,,,,,,2021456,48,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,305,kg,0.201,,,,,,,,,,,2021456,49,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.245,,,,,,,,,,,2021456,50,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.171,,,,,,,,,,,2021456,51,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,290,kg,0.184,,,,,,,,,,,2021456,52,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.188,,,,,,,,,,,2021456,53,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,310,kg,0.203,,,,,,,,,,,2021456,54,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,295,kg,0.172,,,,,,,,,,,2021456,55,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.218,,,,,,,,,,,2021456,56,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,290,kg,0.178,,,,,,,,,,,2021456,57,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,315,kg,0.226,,,,,,,,,,,2021456,58,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,290,kg,0.179,,,,,,,,,,,2021456,59,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,300,kg,0.187,,,,,,,,,,,2021456,60,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,310,kg,0.208,,,,,,,,,,,2021456,61,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.228,,,,,,,,,,,2021456,62,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,320,kg,0.229,,,,,,,,,,,2021456,63,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,290,kg,0.175,,,,,,,,,,,2021456,64,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,310,kg,0.212,,,,,,,,,,,2021456,65,,,,,,,,,,,,,,,,,,,,,,
Biology,Record,PEL,22419,126417,1,,halfcm,285,kg,0.158,,,,,,,,,,,2021456,66,,,,,,,,,,,,,,,,,,,,,,
